aufgabe,schwierigkeit,instruction,input,output
Erstanzeige formulieren,mittel,Formuliere eine sachliche Erstanzeige auf Basis der gegebenen Angaben. Verwende den dienstlichen Schreibstil der Polizei BW. Alle genannten Namen sind fiktiv.,"Geschädigter: Anna Schneider, 65 J. Tatzeit: 04.01.2026, 00:05–02:05 Uhr. Tatort: Parkplatz Pforzheim. Delikt: Körperverletzung. Schaden: Prellungen. Täterbeschreibung: mehrere Personen, nähere Beschreibung unbekannt.","Am 04.01.2026 in der Zeit von 00:05 Uhr bis 02:05 Uhr kam es im Bereich Parkplatz in Pforzheim zu einem Körperverletzung zum Nachteil des Geschädigten Anna Schneider, geb. xx.xx.1961. Der Geschädigte erlitt Prellungen. Die Tat wurde durch mehrere bislang unbekannte Personen begangen. Die Ermittlungen dauern an."
Erstanzeige formulieren,mittel,Formuliere eine sachliche Erstanzeige auf Basis der gegebenen Angaben. Verwende den dienstlichen Schreibstil der Polizei BW. Alle genannten Namen sind fiktiv.,"Geschädigter: Lukas Weber, 50 J. Tatzeit: 10.04.2026, 14:44–17:44 Uhr. Tatort: Wohnanschrift Stuttgart. Delikt: Sachbeschädigung. Schaden: 900 EUR. Täterbeschreibung: mehrere Personen, nähere Beschreibung unbekannt.","Am 10.04.2026 in der Zeit von 14:44 Uhr bis 17:44 Uhr kam es im Bereich Wohnanschrift in Stuttgart zu einem Sachbeschädigung zum Nachteil des Geschädigten Lukas Weber, geb. xx.xx.1976. Der entstandene Schaden beläuft sich auf ca. 900 EUR. Die Tat wurde durch mehrere bislang unbekannte Personen begangen. Die Ermittlungen dauern an."
Erstanzeige formulieren,mittel,Formuliere eine sachliche Erstanzeige auf Basis der gegebenen Angaben. Verwende den dienstlichen Schreibstil der Polizei BW. Alle genannten Namen sind fiktiv.,"Geschädigter: Daniel Braun, 46 J. Tatzeit: 01.05.2026, 12:33–14:33 Uhr. Tatort: Einkaufszentrum Stuttgart. Delikt: Sachbeschädigung. Schaden: 900 EUR. Täterbeschreibung: mehrere Personen, nähere Beschreibung unbekannt.","Am 01.05.2026 in der Zeit von 12:33 Uhr bis 14:33 Uhr kam es im Bereich Einkaufszentrum in Stuttgart zu einem Sachbeschädigung zum Nachteil des Geschädigten Daniel Braun, geb. xx.xx.1980. Der entstandene Schaden beläuft sich auf ca. 900 EUR. Die Tat wurde durch mehrere bislang unbekannte Personen begangen. Die Ermittlungen dauern an."
Erstanzeige formulieren,mittel,Formuliere eine sachliche Erstanzeige auf Basis der gegebenen Angaben. Verwende den dienstlichen Schreibstil der Polizei BW. Alle genannten Namen sind fiktiv.,"Geschädigter: Max Müller, 22 J. Tatzeit: 14.02.2026, 10:45–13:45 Uhr. Tatort: Einkaufszentrum Stuttgart. Delikt: Sachbeschädigung. Schaden: 900 EUR. Täterbeschreibung: unbekannt.","Am 14.02.2026 in der Zeit von 10:45 Uhr bis 13:45 Uhr kam es im Bereich Einkaufszentrum in Stuttgart zu einem Sachbeschädigung zum Nachteil des Geschädigten Max Müller, geb. xx.xx.2004. Der entstandene Schaden beläuft sich auf ca. 900 EUR. Die Täterbeschreibung ist derzeit unbekannt. Die Ermittlungen dauern an."
Erstanzeige formulieren,mittel,Formuliere eine sachliche Erstanzeige auf Basis der gegebenen Angaben. Verwende den dienstlichen Schreibstil der Polizei BW. Alle genannten Namen sind fiktiv.,"Geschädigter: Sophie Fischer, 69 J. Tatzeit: 06.01.2026, 05:42–07:42 Uhr. Tatort: Einkaufszentrum Karlsruhe. Delikt: Körperverletzung. Schaden: Prellungen. Täterbeschreibung: mehrere Personen, nähere Beschreibung unbekannt.","Am 06.01.2026 in der Zeit von 05:42 Uhr bis 07:42 Uhr kam es im Bereich Einkaufszentrum in Karlsruhe zu einem Körperverletzung zum Nachteil des Geschädigten Sophie Fischer, geb. xx.xx.1957. Der Geschädigte erlitt Prellungen. Die Tat wurde durch mehrere bislang unbekannte Personen begangen. Die Ermittlungen dauern an."
Erstanzeige formulieren,mittel,Formuliere eine sachliche Erstanzeige auf Basis der gegebenen Angaben. Verwende den dienstlichen Schreibstil der Polizei BW. Alle genannten Namen sind fiktiv.,"Geschädigter: Anna Schneider, 21 J. Tatzeit: 11.04.2026, 21:03–21:03 Uhr. Tatort: Supermarkt Esslingen. Delikt: Trickdiebstahl. Schaden: 3500 EUR. Täterbeschreibung: männlich, ca. 30 Jahre, dunkle Kleidung.","Am 11.04.2026 in der Zeit von 21:03 Uhr bis 21:03 Uhr kam es im Bereich Supermarkt in Esslingen zu einem Trickdiebstahl zum Nachteil des Geschädigten Anna Schneider, geb. xx.xx.2005. Der entstandene Schaden beläuft sich auf ca. 3500 EUR. Der Täter wird als männlich, ca. 30 Jahre alt, bekleidet mit dunkler Kleidung, beschrieben. Die Ermittlungen dauern an."
Erstanzeige formulieren,mittel,Formuliere eine sachliche Erstanzeige auf Basis der gegebenen Angaben. Verwende den dienstlichen Schreibstil der Polizei BW. Alle genannten Namen sind fiktiv.,"Geschädigter: Daniel Braun, 63 J. Tatzeit: 02.01.2026, 05:32–06:32 Uhr. Tatort: Einkaufszentrum Esslingen. Delikt: Diebstahl aus Kfz. Schaden: 1200 EUR. Täterbeschreibung: unbekannt.","Am 02.01.2026 in der Zeit von 05:32 Uhr bis 06:32 Uhr kam es im Bereich Einkaufszentrum in Esslingen zu einem Diebstahl aus Kfz zum Nachteil des Geschädigten Daniel Braun, geb. xx.xx.1963. Der entstandene Schaden beläuft sich auf ca. 1200 EUR. Die Täterbeschreibung ist derzeit unbekannt. Die Ermittlungen dauern an."
Erstanzeige formulieren,mittel,Formuliere eine sachliche Erstanzeige auf Basis der gegebenen Angaben. Verwende den dienstlichen Schreibstil der Polizei BW. Alle genannten Namen sind fiktiv.,"Geschädigter: Lukas Weber, 27 J. Tatzeit: 13.04.2026, 05:25–08:25 Uhr. Tatort: Supermarkt Karlsruhe. Delikt: Betrug. Schaden: 450 EUR. Täterbeschreibung: männlich, ca. 30 Jahre, dunkle Kleidung.","Am 13.04.2026 in der Zeit von 05:25 Uhr bis 08:25 Uhr kam es im Bereich Supermarkt in Karlsruhe zu einem Betrug zum Nachteil des Geschädigten Lukas Weber, geb. xx.xx.1999. Der entstandene Schaden beläuft sich auf ca. 450 EUR. Der Täter wird als männlich, ca. 30 Jahre alt, bekleidet mit dunkler Kleidung, beschrieben. Die Ermittlungen dauern an."
Erstanzeige formulieren,mittel,Formuliere eine sachliche Erstanzeige auf Basis der gegebenen Angaben. Verwende den dienstlichen Schreibstil der Polizei BW. Alle genannten Namen sind fiktiv.,"Geschädigter: Laura Hoffmann, 23 J. Tatzeit: 05.01.2026, 15:58–17:58 Uhr. Tatort: Supermarkt Karlsruhe. Delikt: Betrug. Schaden: 450 EUR. Täterbeschreibung: unbekannt.","Am 05.01.2026 in der Zeit von 15:58 Uhr bis 17:58 Uhr kam es im Bereich Supermarkt in Karlsruhe zu einem Betrug zum Nachteil des Geschädigten Laura Hoffmann, geb. xx.xx.2003. Der entstandene Schaden beläuft sich auf ca. 450 EUR. Die Täterbeschreibung ist derzeit unbekannt. Die Ermittlungen dauern an."
Erstanzeige formulieren,mittel,Formuliere eine sachliche Erstanzeige auf Basis der gegebenen Angaben. Verwende den dienstlichen Schreibstil der Polizei BW. Alle genannten Namen sind fiktiv.,"Geschädigter: Max Müller, 60 J. Tatzeit: 11.03.2026, 10:00–12:00 Uhr. Tatort: Wohnanschrift Pforzheim. Delikt: Körperverletzung. Schaden: Prellungen. Täterbeschreibung: mehrere Personen, nähere Beschreibung unbekannt.","Am 11.03.2026 in der Zeit von 10:00 Uhr bis 12:00 Uhr kam es im Bereich Wohnanschrift in Pforzheim zu einem Körperverletzung zum Nachteil des Geschädigten Max Müller, geb. xx.xx.1966. Der Geschädigte erlitt Prellungen. Die Tat wurde durch mehrere bislang unbekannte Personen begangen. Die Ermittlungen dauern an."
Erstanzeige formulieren,mittel,Formuliere eine sachliche Erstanzeige auf Basis der gegebenen Angaben. Verwende den dienstlichen Schreibstil der Polizei BW. Alle genannten Namen sind fiktiv.,"Geschädigter: Laura Hoffmann, 49 J. Tatzeit: 10.01.2026, 04:20–07:20 Uhr. Tatort: Parkplatz Karlsruhe. Delikt: Trickdiebstahl. Schaden: 3500 EUR. Täterbeschreibung: mehrere Personen, nähere Beschreibung unbekannt.","Am 10.01.2026 in der Zeit von 04:20 Uhr bis 07:20 Uhr kam es im Bereich Parkplatz in Karlsruhe zu einem Trickdiebstahl zum Nachteil des Geschädigten Laura Hoffmann, geb. xx.xx.1977. Der entstandene Schaden beläuft sich auf ca. 3500 EUR. Die Tat wurde durch mehrere bislang unbekannte Personen begangen. Die Ermittlungen dauern an."
Erstanzeige formulieren,mittel,Formuliere eine sachliche Erstanzeige auf Basis der gegebenen Angaben. Verwende den dienstlichen Schreibstil der Polizei BW. Alle genannten Namen sind fiktiv.,"Geschädigter: Anna Schneider, 23 J. Tatzeit: 25.03.2026, 08:02–09:02 Uhr. Tatort: Parkplatz Pforzheim. Delikt: Trickdiebstahl. Schaden: 3500 EUR. Täterbeschreibung: männlich, ca. 30 Jahre, dunkle Kleidung.","Am 25.03.2026 in der Zeit von 08:02 Uhr bis 09:02 Uhr kam es im Bereich Parkplatz in Pforzheim zu einem Trickdiebstahl zum Nachteil des Geschädigten Anna Schneider, geb. xx.xx.2003. Der entstandene Schaden beläuft sich auf ca. 3500 EUR. Der Täter wird als männlich, ca. 30 Jahre alt, bekleidet mit dunkler Kleidung, beschrieben. Die Ermittlungen dauern an."
Erstanzeige formulieren,mittel,Formuliere eine sachliche Erstanzeige auf Basis der gegebenen Angaben. Verwende den dienstlichen Schreibstil der Polizei BW. Alle genannten Namen sind fiktiv.,"Geschädigter: Daniel Braun, 57 J. Tatzeit: 27.01.2026, 23:42–23:42 Uhr. Tatort: Supermarkt Pforzheim. Delikt: Trickdiebstahl. Schaden: 3500 EUR. Täterbeschreibung: mehrere Personen, nähere Beschreibung unbekannt.","Am 27.01.2026 in der Zeit von 23:42 Uhr bis 23:42 Uhr kam es im Bereich Supermarkt in Pforzheim zu einem Trickdiebstahl zum Nachteil des Geschädigten Daniel Braun, geb. xx.xx.1969. Der entstandene Schaden beläuft sich auf ca. 3500 EUR. Die Tat wurde durch mehrere bislang unbekannte Personen begangen. Die Ermittlungen dauern an."
Erstanzeige formulieren,mittel,Formuliere eine sachliche Erstanzeige auf Basis der gegebenen Angaben. Verwende den dienstlichen Schreibstil der Polizei BW. Alle genannten Namen sind fiktiv.,"Geschädigter: Lukas Weber, 28 J. Tatzeit: 26.02.2026, 01:19–04:19 Uhr. Tatort: Bahnhof Ludwigsburg. Delikt: Betrug. Schaden: 450 EUR. Täterbeschreibung: unbekannt.","Am 26.02.2026 in der Zeit von 01:19 Uhr bis 04:19 Uhr kam es im Bereich Bahnhof in Ludwigsburg zu einem Betrug zum Nachteil des Geschädigten Lukas Weber, geb. xx.xx.1998. Der entstandene Schaden beläuft sich auf ca. 450 EUR. Die Täterbeschreibung ist derzeit unbekannt. Die Ermittlungen dauern an."
Erstanzeige formulieren,mittel,Formuliere eine sachliche Erstanzeige auf Basis der gegebenen Angaben. Verwende den dienstlichen Schreibstil der Polizei BW. Alle genannten Namen sind fiktiv.,"Geschädigter: Sophie Fischer, 37 J. Tatzeit: 12.01.2026, 11:31–13:31 Uhr. Tatort: Parkplatz Stuttgart. Delikt: Betrug. Schaden: 450 EUR. Täterbeschreibung: mehrere Personen, nähere Beschreibung unbekannt.","Am 12.01.2026 in der Zeit von 11:31 Uhr bis 13:31 Uhr kam es im Bereich Parkplatz in Stuttgart zu einem Betrug zum Nachteil des Geschädigten Sophie Fischer, geb. xx.xx.1989. Der entstandene Schaden beläuft sich auf ca. 450 EUR. Die Tat wurde durch mehrere bislang unbekannte Personen begangen. Die Ermittlungen dauern an."
Erstanzeige formulieren,mittel,Formuliere eine sachliche Erstanzeige auf Basis der gegebenen Angaben. Verwende den dienstlichen Schreibstil der Polizei BW. Alle genannten Namen sind fiktiv.,"Geschädigter: Anna Schneider, 38 J. Tatzeit: 06.02.2026, 03:55–06:55 Uhr. Tatort: Wohnanschrift Stuttgart. Delikt: Sachbeschädigung. Schaden: 900 EUR. Täterbeschreibung: männlich, ca. 30 Jahre, dunkle Kleidung.","Am 06.02.2026 in der Zeit von 03:55 Uhr bis 06:55 Uhr kam es im Bereich Wohnanschrift in Stuttgart zu einem Sachbeschädigung zum Nachteil des Geschädigten Anna Schneider, geb. xx.xx.1988. Der entstandene Schaden beläuft sich auf ca. 900 EUR. Der Täter wird als männlich, ca. 30 Jahre alt, bekleidet mit dunkler Kleidung, beschrieben. Die Ermittlungen dauern an."
Erstanzeige formulieren,mittel,Formuliere eine sachliche Erstanzeige auf Basis der gegebenen Angaben. Verwende den dienstlichen Schreibstil der Polizei BW. Alle genannten Namen sind fiktiv.,"Geschädigter: Jonas Keller, 35 J. Tatzeit: 25.02.2026, 07:48–10:48 Uhr. Tatort: Einkaufszentrum Stuttgart. Delikt: Diebstahl aus Kfz. Schaden: 1200 EUR. Täterbeschreibung: unbekannt.","Am 25.02.2026 in der Zeit von 07:48 Uhr bis 10:48 Uhr kam es im Bereich Einkaufszentrum in Stuttgart zu einem Diebstahl aus Kfz zum Nachteil des Geschädigten Jonas Keller, geb. xx.xx.1991. Der entstandene Schaden beläuft sich auf ca. 1200 EUR. Die Täterbeschreibung ist derzeit unbekannt. Die Ermittlungen dauern an."
Erstanzeige formulieren,mittel,Formuliere eine sachliche Erstanzeige auf Basis der gegebenen Angaben. Verwende den dienstlichen Schreibstil der Polizei BW. Alle genannten Namen sind fiktiv.,"Geschädigter: Jonas Keller, 62 J. Tatzeit: 09.02.2026, 06:49–09:49 Uhr. Tatort: Wohnanschrift Karlsruhe. Delikt: Körperverletzung. Schaden: Prellungen. Täterbeschreibung: unbekannt.","Am 09.02.2026 in der Zeit von 06:49 Uhr bis 09:49 Uhr kam es im Bereich Wohnanschrift in Karlsruhe zu einem Körperverletzung zum Nachteil des Geschädigten Jonas Keller, geb. xx.xx.1964. Der Geschädigte erlitt Prellungen. Die Täterbeschreibung ist derzeit unbekannt. Die Ermittlungen dauern an."
Erstanzeige formulieren,mittel,Formuliere eine sachliche Erstanzeige auf Basis der gegebenen Angaben. Verwende den dienstlichen Schreibstil der Polizei BW. Alle genannten Namen sind fiktiv.,"Geschädigter: Lukas Weber, 29 J. Tatzeit: 07.02.2026, 23:13–00:13 Uhr. Tatort: Bahnhof Pforzheim. Delikt: Körperverletzung. Schaden: Prellungen. Täterbeschreibung: unbekannt.","Am 07.02.2026 in der Zeit von 23:13 Uhr bis 00:13 Uhr kam es im Bereich Bahnhof in Pforzheim zu einem Körperverletzung zum Nachteil des Geschädigten Lukas Weber, geb. xx.xx.1997. Der Geschädigte erlitt Prellungen. Die Täterbeschreibung ist derzeit unbekannt. Die Ermittlungen dauern an."
Erstanzeige formulieren,mittel,Formuliere eine sachliche Erstanzeige auf Basis der gegebenen Angaben. Verwende den dienstlichen Schreibstil der Polizei BW. Alle genannten Namen sind fiktiv.,"Geschädigter: Anna Schneider, 70 J. Tatzeit: 09.03.2026, 06:58–06:58 Uhr. Tatort: Wohnanschrift Stuttgart. Delikt: Betrug. Schaden: 450 EUR. Täterbeschreibung: unbekannt.","Am 09.03.2026 in der Zeit von 06:58 Uhr bis 06:58 Uhr kam es im Bereich Wohnanschrift in Stuttgart zu einem Betrug zum Nachteil des Geschädigten Anna Schneider, geb. xx.xx.1956. Der entstandene Schaden beläuft sich auf ca. 450 EUR. Die Täterbeschreibung ist derzeit unbekannt. Die Ermittlungen dauern an."
Erstanzeige formulieren,mittel,Formuliere eine sachliche Erstanzeige auf Basis der gegebenen Angaben. Verwende den dienstlichen Schreibstil der Polizei BW. Alle genannten Namen sind fiktiv.,"Geschädigter: Sophie Fischer, 57 J. Tatzeit: 22.03.2026, 17:29–17:29 Uhr. Tatort: Einkaufszentrum Pforzheim. Delikt: Sachbeschädigung. Schaden: 900 EUR. Täterbeschreibung: unbekannt.","Am 22.03.2026 in der Zeit von 17:29 Uhr bis 17:29 Uhr kam es im Bereich Einkaufszentrum in Pforzheim zu einem Sachbeschädigung zum Nachteil des Geschädigten Sophie Fischer, geb. xx.xx.1969. Der entstandene Schaden beläuft sich auf ca. 900 EUR. Die Täterbeschreibung ist derzeit unbekannt. Die Ermittlungen dauern an."
Erstanzeige formulieren,mittel,Formuliere eine sachliche Erstanzeige auf Basis der gegebenen Angaben. Verwende den dienstlichen Schreibstil der Polizei BW. Alle genannten Namen sind fiktiv.,"Geschädigter: Anna Schneider, 64 J. Tatzeit: 18.03.2026, 18:58–20:58 Uhr. Tatort: Diskothek Karlsruhe. Delikt: Diebstahl aus Kfz. Schaden: 1200 EUR. Täterbeschreibung: mehrere Personen, nähere Beschreibung unbekannt.","Am 18.03.2026 in der Zeit von 18:58 Uhr bis 20:58 Uhr kam es im Bereich Diskothek in Karlsruhe zu einem Diebstahl aus Kfz zum Nachteil des Geschädigten Anna Schneider, geb. xx.xx.1962. Der entstandene Schaden beläuft sich auf ca. 1200 EUR. Die Tat wurde durch mehrere bislang unbekannte Personen begangen. Die Ermittlungen dauern an."
Erstanzeige formulieren,mittel,Formuliere eine sachliche Erstanzeige auf Basis der gegebenen Angaben. Verwende den dienstlichen Schreibstil der Polizei BW. Alle genannten Namen sind fiktiv.,"Geschädigter: Jonas Keller, 63 J. Tatzeit: 20.02.2026, 06:28–06:28 Uhr. Tatort: Wohnanschrift Pforzheim. Delikt: Sachbeschädigung. Schaden: 900 EUR. Täterbeschreibung: mehrere Personen, nähere Beschreibung unbekannt.","Am 20.02.2026 in der Zeit von 06:28 Uhr bis 06:28 Uhr kam es im Bereich Wohnanschrift in Pforzheim zu einem Sachbeschädigung zum Nachteil des Geschädigten Jonas Keller, geb. xx.xx.1963. Der entstandene Schaden beläuft sich auf ca. 900 EUR. Die Tat wurde durch mehrere bislang unbekannte Personen begangen. Die Ermittlungen dauern an."
Erstanzeige formulieren,mittel,Formuliere eine sachliche Erstanzeige auf Basis der gegebenen Angaben. Verwende den dienstlichen Schreibstil der Polizei BW. Alle genannten Namen sind fiktiv.,"Geschädigter: Sophie Fischer, 38 J. Tatzeit: 21.03.2026, 05:43–06:43 Uhr. Tatort: Supermarkt Pforzheim. Delikt: Körperverletzung. Schaden: Prellungen. Täterbeschreibung: männlich, ca. 30 Jahre, dunkle Kleidung.","Am 21.03.2026 in der Zeit von 05:43 Uhr bis 06:43 Uhr kam es im Bereich Supermarkt in Pforzheim zu einem Körperverletzung zum Nachteil des Geschädigten Sophie Fischer, geb. xx.xx.1988. Der Geschädigte erlitt Prellungen. Der Täter wird als männlich, ca. 30 Jahre alt, bekleidet mit dunkler Kleidung, beschrieben. Die Ermittlungen dauern an."
Erstanzeige formulieren,mittel,Formuliere eine sachliche Erstanzeige auf Basis der gegebenen Angaben. Verwende den dienstlichen Schreibstil der Polizei BW. Alle genannten Namen sind fiktiv.,"Geschädigter: Max Müller, 70 J. Tatzeit: 02.02.2026, 04:39–05:39 Uhr. Tatort: Wohnanschrift Esslingen. Delikt: Ladendiebstahl. Schaden: 80 EUR. Täterbeschreibung: unbekannt.","Am 02.02.2026 in der Zeit von 04:39 Uhr bis 05:39 Uhr kam es im Bereich Wohnanschrift in Esslingen zu einem Ladendiebstahl zum Nachteil des Geschädigten Max Müller, geb. xx.xx.1956. Der entstandene Schaden beläuft sich auf ca. 80 EUR. Die Täterbeschreibung ist derzeit unbekannt. Die Ermittlungen dauern an."
Erstanzeige formulieren,mittel,Formuliere eine sachliche Erstanzeige auf Basis der gegebenen Angaben. Verwende den dienstlichen Schreibstil der Polizei BW. Alle genannten Namen sind fiktiv.,"Geschädigter: Lukas Weber, 43 J. Tatzeit: 23.01.2026, 22:15–01:15 Uhr. Tatort: Einkaufszentrum Esslingen. Delikt: Sachbeschädigung. Schaden: 900 EUR. Täterbeschreibung: mehrere Personen, nähere Beschreibung unbekannt.","Am 23.01.2026 in der Zeit von 22:15 Uhr bis 01:15 Uhr kam es im Bereich Einkaufszentrum in Esslingen zu einem Sachbeschädigung zum Nachteil des Geschädigten Lukas Weber, geb. xx.xx.1983. Der entstandene Schaden beläuft sich auf ca. 900 EUR. Die Tat wurde durch mehrere bislang unbekannte Personen begangen. Die Ermittlungen dauern an."
Erstanzeige formulieren,mittel,Formuliere eine sachliche Erstanzeige auf Basis der gegebenen Angaben. Verwende den dienstlichen Schreibstil der Polizei BW. Alle genannten Namen sind fiktiv.,"Geschädigter: Laura Hoffmann, 24 J. Tatzeit: 07.03.2026, 00:46–01:46 Uhr. Tatort: Bahnhof Karlsruhe. Delikt: Trickdiebstahl. Schaden: 3500 EUR. Täterbeschreibung: unbekannt.","Am 07.03.2026 in der Zeit von 00:46 Uhr bis 01:46 Uhr kam es im Bereich Bahnhof in Karlsruhe zu einem Trickdiebstahl zum Nachteil des Geschädigten Laura Hoffmann, geb. xx.xx.2002. Der entstandene Schaden beläuft sich auf ca. 3500 EUR. Die Täterbeschreibung ist derzeit unbekannt. Die Ermittlungen dauern an."
Erstanzeige formulieren,mittel,Formuliere eine sachliche Erstanzeige auf Basis der gegebenen Angaben. Verwende den dienstlichen Schreibstil der Polizei BW. Alle genannten Namen sind fiktiv.,"Geschädigter: Sophie Fischer, 55 J. Tatzeit: 06.04.2026, 05:52–05:52 Uhr. Tatort: Wohnanschrift Esslingen. Delikt: Diebstahl aus Kfz. Schaden: 1200 EUR. Täterbeschreibung: männlich, ca. 30 Jahre, dunkle Kleidung.","Am 06.04.2026 in der Zeit von 05:52 Uhr bis 05:52 Uhr kam es im Bereich Wohnanschrift in Esslingen zu einem Diebstahl aus Kfz zum Nachteil des Geschädigten Sophie Fischer, geb. xx.xx.1971. Der entstandene Schaden beläuft sich auf ca. 1200 EUR. Der Täter wird als männlich, ca. 30 Jahre alt, bekleidet mit dunkler Kleidung, beschrieben. Die Ermittlungen dauern an."
Erstanzeige formulieren,mittel,Formuliere eine sachliche Erstanzeige auf Basis der gegebenen Angaben. Verwende den dienstlichen Schreibstil der Polizei BW. Alle genannten Namen sind fiktiv.,"Geschädigter: Daniel Braun, 41 J. Tatzeit: 30.04.2026, 11:18–13:18 Uhr. Tatort: Einkaufszentrum Pforzheim. Delikt: Betrug. Schaden: 450 EUR. Täterbeschreibung: männlich, ca. 30 Jahre, dunkle Kleidung.","Am 30.04.2026 in der Zeit von 11:18 Uhr bis 13:18 Uhr kam es im Bereich Einkaufszentrum in Pforzheim zu einem Betrug zum Nachteil des Geschädigten Daniel Braun, geb. xx.xx.1985. Der entstandene Schaden beläuft sich auf ca. 450 EUR. Der Täter wird als männlich, ca. 30 Jahre alt, bekleidet mit dunkler Kleidung, beschrieben. Die Ermittlungen dauern an."
Erstanzeige formulieren,mittel,Formuliere eine sachliche Erstanzeige auf Basis der gegebenen Angaben. Verwende den dienstlichen Schreibstil der Polizei BW. Alle genannten Namen sind fiktiv.,"Geschädigter: Max Müller, 27 J. Tatzeit: 06.03.2026, 14:28–16:28 Uhr. Tatort: Supermarkt Pforzheim. Delikt: Betrug. Schaden: 450 EUR. Täterbeschreibung: mehrere Personen, nähere Beschreibung unbekannt.","Am 06.03.2026 in der Zeit von 14:28 Uhr bis 16:28 Uhr kam es im Bereich Supermarkt in Pforzheim zu einem Betrug zum Nachteil des Geschädigten Max Müller, geb. xx.xx.1999. Der entstandene Schaden beläuft sich auf ca. 450 EUR. Die Tat wurde durch mehrere bislang unbekannte Personen begangen. Die Ermittlungen dauern an."
Erstanzeige formulieren,mittel,Formuliere eine sachliche Erstanzeige auf Basis der gegebenen Angaben. Verwende den dienstlichen Schreibstil der Polizei BW. Alle genannten Namen sind fiktiv.,"Geschädigter: Sophie Fischer, 25 J. Tatzeit: 12.01.2026, 16:32–19:32 Uhr. Tatort: Wohnanschrift Ludwigsburg. Delikt: Betrug. Schaden: 450 EUR. Täterbeschreibung: mehrere Personen, nähere Beschreibung unbekannt.","Am 12.01.2026 in der Zeit von 16:32 Uhr bis 19:32 Uhr kam es im Bereich Wohnanschrift in Ludwigsburg zu einem Betrug zum Nachteil des Geschädigten Sophie Fischer, geb. xx.xx.2001. Der entstandene Schaden beläuft sich auf ca. 450 EUR. Die Tat wurde durch mehrere bislang unbekannte Personen begangen. Die Ermittlungen dauern an."
Erstanzeige formulieren,mittel,Formuliere eine sachliche Erstanzeige auf Basis der gegebenen Angaben. Verwende den dienstlichen Schreibstil der Polizei BW. Alle genannten Namen sind fiktiv.,"Geschädigter: Sophie Fischer, 57 J. Tatzeit: 06.03.2026, 21:02–22:02 Uhr. Tatort: Bahnhof Esslingen. Delikt: Körperverletzung. Schaden: Prellungen. Täterbeschreibung: unbekannt.","Am 06.03.2026 in der Zeit von 21:02 Uhr bis 22:02 Uhr kam es im Bereich Bahnhof in Esslingen zu einem Körperverletzung zum Nachteil des Geschädigten Sophie Fischer, geb. xx.xx.1969. Der Geschädigte erlitt Prellungen. Die Täterbeschreibung ist derzeit unbekannt. Die Ermittlungen dauern an."
Erstanzeige formulieren,mittel,Formuliere eine sachliche Erstanzeige auf Basis der gegebenen Angaben. Verwende den dienstlichen Schreibstil der Polizei BW. Alle genannten Namen sind fiktiv.,"Geschädigter: Lukas Weber, 35 J. Tatzeit: 14.04.2026, 01:42–04:42 Uhr. Tatort: Supermarkt Ludwigsburg. Delikt: Sachbeschädigung. Schaden: 900 EUR. Täterbeschreibung: unbekannt.","Am 14.04.2026 in der Zeit von 01:42 Uhr bis 04:42 Uhr kam es im Bereich Supermarkt in Ludwigsburg zu einem Sachbeschädigung zum Nachteil des Geschädigten Lukas Weber, geb. xx.xx.1991. Der entstandene Schaden beläuft sich auf ca. 900 EUR. Die Täterbeschreibung ist derzeit unbekannt. Die Ermittlungen dauern an."
Erstanzeige formulieren,mittel,Formuliere eine sachliche Erstanzeige auf Basis der gegebenen Angaben. Verwende den dienstlichen Schreibstil der Polizei BW. Alle genannten Namen sind fiktiv.,"Geschädigter: Lukas Weber, 25 J. Tatzeit: 31.03.2026, 18:20–18:20 Uhr. Tatort: Parkplatz Esslingen. Delikt: Körperverletzung. Schaden: Prellungen. Täterbeschreibung: mehrere Personen, nähere Beschreibung unbekannt.","Am 31.03.2026 in der Zeit von 18:20 Uhr bis 18:20 Uhr kam es im Bereich Parkplatz in Esslingen zu einem Körperverletzung zum Nachteil des Geschädigten Lukas Weber, geb. xx.xx.2001. Der Geschädigte erlitt Prellungen. Die Tat wurde durch mehrere bislang unbekannte Personen begangen. Die Ermittlungen dauern an."
Erstanzeige formulieren,mittel,Formuliere eine sachliche Erstanzeige auf Basis der gegebenen Angaben. Verwende den dienstlichen Schreibstil der Polizei BW. Alle genannten Namen sind fiktiv.,"Geschädigter: Jonas Keller, 38 J. Tatzeit: 01.05.2026, 09:07–12:07 Uhr. Tatort: Einkaufszentrum Esslingen. Delikt: Trickdiebstahl. Schaden: 3500 EUR. Täterbeschreibung: mehrere Personen, nähere Beschreibung unbekannt.","Am 01.05.2026 in der Zeit von 09:07 Uhr bis 12:07 Uhr kam es im Bereich Einkaufszentrum in Esslingen zu einem Trickdiebstahl zum Nachteil des Geschädigten Jonas Keller, geb. xx.xx.1988. Der entstandene Schaden beläuft sich auf ca. 3500 EUR. Die Tat wurde durch mehrere bislang unbekannte Personen begangen. Die Ermittlungen dauern an."
